IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,25.71,,,19.75,,32.73,25.71 [19.75 – 32.73],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,25.72,,,19.39,,33.26,25.72 [19.39 – 33.26],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CAN,Canada,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,25.72,,,19.69,,32.82,25.72 [19.69 – 32.82],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,25.73,,,20.67,,31.52,25.73 [20.67 – 31.52],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,25.77,,,18.5,,34.64,25.77 [18.5 – 34.64],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GMB,Gambia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,25.85,,,19.82,,32.95,25.85 [19.82 – 32.95],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,25.87,,,20.05,,32.68,25.87 [20.05 – 32.68],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,25.93,,,18.64,,34.83,25.93 [18.64 – 34.83],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,26.1,,,19.19,,34.42,26.1 [19.19 – 34.42],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,26.2,,,18.64,,35.42,26.2 [18.64 – 35.42],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,26.3,,,20.48,,33.08,26.3 [20.48 – 33.08],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,26.42,,,20.22,,33.7,26.42 [20.22 – 33.7],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,26.42,,,21.29,,32.28,26.42 [21.29 – 32.28],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,AUT,Austria,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,26.43,,,21.25,,32.34,26.43 [21.25 – 32.34],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,26.53,,,20.48,,33.59,26.53 [20.48 – 33.59],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,26.58,,,19.59,,33.57,26.58 [19.59 – 33.57],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,26.63,,,19.2,,35.63,26.63 [19.2 – 35.63],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,26.78,,,21.1,,33.33,26.78 [21.1 – 33.33],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ESP,Spain,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,26.81,,,21.21,,33.23,26.81 [21.21 – 33.23],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,26.84,,,20.46,,34.31,26.84 [20.46 – 34.31],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,26.92,,,20.04,,35.11,26.92 [20.04 – 35.11],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,TCD,Chad,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,26.93,,,19.5,,34.36,26.93 [19.5 – 34.36],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,27.04,,,21.08,,33.95,27.04 [21.08 – 33.95],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,27.1,,,21.54,,33.47,27.1 [21.54 – 33.47],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,27.18,,,19.73,,36.16,27.18 [19.73 – 36.16],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,27.18,,,19.75,,34.61,27.18 [19.75 – 34.61],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,27.18,,,21.62,,33.54,27.18 [21.62 – 33.54],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,27.21,,,18.88,,37.49,27.21 [18.88 – 37.49],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,27.25,,,19.96,,35.98,27.25 [19.96 – 35.98],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,27.34,,,18.52,,38.27,27.34 [18.52 – 38.27],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,27.35,,,20.48,,35.36,27.35 [20.48 – 35.36],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,27.5,,,19.81,,36.78,27.5 [19.81 – 36.78],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,27.63,,,21.21,,35.1,27.63 [21.21 – 35.1],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,27.69,,,21.66,,34.63,27.69 [21.66 – 34.63],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,27.76,,,16.4,,39.11,27.76 [16.4 – 39.11],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,28,,,23.13,,32.87,28 [23.13 – 32.87],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,COG,Congo,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,28.03,,,21.63,,35.46,28.03 [21.63 – 35.46],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,28.05,,,20.3,,37.35,28.05 [20.3 – 37.35],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,CZE,Czechia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,28.11,,,22.04,,35.09,28.11 [22.04 – 35.09],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,28.12,,,22.26,,33.97,28.12 [22.26 – 33.97],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,28.26,,,22.96,,34.23,28.26 [22.96 – 34.23],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,28.34,,,20.43,,37.82,28.34 [20.43 – 37.82],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,28.37,,,21.85,,35.92,28.37 [21.85 – 35.92],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,28.43,,,22.7,,34.94,28.43 [22.7 – 34.94],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,28.47,,,22.04,,35.89,28.47 [22.04 – 35.89],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,28.5,,,22.43,,35.45,28.5 [22.43 – 35.45],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,28.5,,,22.75,,35.03,28.5 [22.75 – 35.03],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,28.51,,,22.66,,35.14,28.51 [22.66 – 35.14],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CAN,Canada,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,28.6,,,21.92,,36.33,28.6 [21.92 – 36.33],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,28.65,,,20.89,,36.4,28.65 [20.89 – 36.4],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,28.7,,,21.43,,37.19,28.7 [21.43 – 37.19],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,28.74,,,20.36,,38.86,28.74 [20.36 – 38.86],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,EST,Estonia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,28.86,,,22.76,,35.82,28.86 [22.76 – 35.82],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,28.89,,,22.96,,35.6,28.89 [22.96 – 35.6],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,28.89,,,22.97,,35.63,28.89 [22.97 – 35.63],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,28.95,,,21.28,,37.9,28.95 [21.28 – 37.9],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,29.01,,,22.89,,36,29.01 [22.89 – 36],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,29.06,,,23.59,,34.52,29.06 [23.59 – 34.52],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,29.23,,,22.47,,37.05,29.23 [22.47 – 37.05],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,29.29,,,21.32,,37.27,29.29 [21.32 – 37.27],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,29.32,,,21.24,,38.8,29.32 [21.24 – 38.8],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,FRA,France,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,29.32,,,23.5,,35.87,29.32 [23.5 – 35.87],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,29.46,,,22.84,,36.09,29.46 [22.84 – 36.09],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,29.49,,,22.52,,37.55,29.49 [22.52 – 37.55],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,LVA,Latvia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,29.54,,,22.76,,37.32,29.54 [22.76 – 37.32],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,29.55,,,17.3,,45.61,29.55 [17.3 – 45.61],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,29.57,,,23.66,,36.25,29.57 [23.66 – 36.25],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,NOR,Norway,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,29.58,,,23.88,,35.98,29.58 [23.88 – 35.98],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,29.7,,,21.31,,38.1,29.7 [21.31 – 38.1],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,29.77,,,22.77,,37.85,29.77 [22.77 – 37.85],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,DMA,Dominica,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,29.85,,,22.75,,38.07,29.85 [22.75 – 38.07],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,30,,,22.75,,38.4,30 [22.75 – 38.4],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,30.04,,,23.02,,38.12,30.04 [23.02 – 38.12],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,AUT,Austria,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,30.09,,,24.09,,36.83,30.09 [24.09 – 36.83],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,30.13,,,23.35,,37.89,30.13 [23.35 – 37.89],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,30.33,,,21.99,,40.13,30.33 [21.99 – 40.13],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,30.36,,,23.1,,38.7,30.36 [23.1 – 38.7],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,30.37,,,23.71,,37.94,30.37 [23.71 – 37.94],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,30.43,,,24.11,,37.59,30.43 [24.11 – 37.59],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ESP,Spain,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,30.52,,,24.15,,37.71,30.52 [24.15 – 37.71],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,30.56,,,22.79,,39.6,30.56 [22.79 – 39.6],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,30.56,,,23.33,,38.78,30.56 [23.33 – 38.78],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,BEL,Belgium,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,30.63,,,25.05,,36.84,30.63 [25.05 – 36.84],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,30.68,,,23.53,,38.88,30.68 [23.53 – 38.88],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,30.71,,,25.77,,35.65,30.71 [25.77 – 35.65],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,30.95,,,24.1,,38.73,30.95 [24.1 – 38.73],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,31.02,,,23.59,,39.5,31.02 [23.59 – 39.5],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,CZE,Czechia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,31.08,,,24.25,,38.82,31.08 [24.25 – 38.82],,,EN,2018-09-13T05:00:00.000Z
